Candidato1,Partido1,Candidato2,Partido2,Votos
Aelton_Freitas,PP,Angela_Amin,PP,0.17578125
Aelton_Freitas,PP,Beto_Pereira,PSDB,0.31640625
Aelton_Freitas,PP,Caca_Leao,PP,0.42578125
Aelton_Freitas,PP,Charlles_Evangelista,PP,0.3671875
Aelton_Freitas,PP,Christiane_de_Souza_Yared,PP,0.22265625
Aelton_Freitas,PP,Christino_Aureo,PP,0.2109375
Aelton_Freitas,PP,Claudio_Cajado,PP,0.203125
Aelton_Freitas,PP,Covatti_Filho,PP,0.1640625
Aelton_Freitas,PP,Cristiano_Vale,PP,0.30859375
Aelton_Freitas,PP,Da_Vitoria,PP,0.1640625
Aelton_Freitas,PP,Daniel_Trzeciak,PSDB,0.41796875
Aelton_Freitas,PP,Dimas_Fabiano,PP,0.2265625
Aelton_Freitas,PP,Dr._Luiz_Ovando,PP,0.2109375
Aelton_Freitas,PP,Eduardo_Cury,PSDB,0.30859375
Aelton_Freitas,PP,Eduardo_da_Fonte,PP,0.27734375
Aelton_Freitas,PP,Eliza_Virginia,PP,0.8125
Aelton_Freitas,PP,Evair_Vieira_de_Melo,PP,0.23046875
Aelton_Freitas,PP,Fausto_Pinato,PP,0.27734375
Aelton_Freitas,PP,Fernando_Monteiro,PP,0.234375
Aelton_Freitas,PP,Franco_Cartafina,PP,0.34375
Aelton_Freitas,PP,Hiran_Goncalves,PP,0.37890625
Aelton_Freitas,PP,Jaqueline_Cassol,PP,0.28515625
Aelton_Freitas,PP,Laercio_Oliveira,PP,0.28125
Aelton_Freitas,PP,Lazaro_Botelho,PP,0.79296875
Aelton_Freitas,PP,Luiz_Antonio_Correa,PP,0.03125
Aelton_Freitas,PP,Luiz_Carlos,PSDB,0.4140625
Aelton_Freitas,PP,Margarete_Coelho,PP,0.3125
Aelton_Freitas,PP,Mario_Negromonte_Jr.,PP,0.28125
Aelton_Freitas,PP,Marx_Beltrao,PP,0.36328125
Aelton_Freitas,PP,Mauro_Lopes,PP,0.33984375
Aelton_Freitas,PP,Neri_Geller,PP,0.5859375
Aelton_Freitas,PP,Nilson_Pinto,PSDB,0.4296875
Aelton_Freitas,PP,Norma_Ayub,PP,0.30859375
Aelton_Freitas,PP,Osmar_Serraglio,PP,0.1484375
Aelton_Freitas,PP,Pedro_Augusto_Palareti,PP,0.51953125
Aelton_Freitas,PP,Pedro_Cunha_Lima,PSDB,0.73046875
Aelton_Freitas,PP,Pedro_Lupion,PP,0.35546875
Aelton_Freitas,PP,Pedro_Vilela,PSDB,0.40234375
Aelton_Freitas,PP,Pedro_Westphalen,PP,0.20703125
Aelton_Freitas,PP,Pinheirinho,PP,0.515625
Aelton_Freitas,PP,Ricardo_Barros,PP,0.2734375
Aelton_Freitas,PP,Ronaldo_Carletto,PP,0.171875
Aelton_Freitas,PP,Sheridan,PSDB,0.60546875
Aelton_Freitas,PP,Tereza_Cristina,PP,0.23828125
Aelton_Freitas,PP,Vanderlei_Macris,PSDB,0.33984375
Aelton_Freitas,PP,Carlos_Sampaio,PSDB,0.2109375
Aelton_Freitas,PP,Felicio_Laterca,PP,0.15625
Aelton_Freitas,PP,Guilherme_Mussi,PP,0.67578125
Aelton_Freitas,PP,Joice_Hasselmann,PSDB,0.36328125
Aelton_Freitas,PP,Leda_Sadala,PP,0.58203125
Aelton_Freitas,PP,Lourival_Gomes,PP,0.3359375
Aelton_Freitas,PP,Lucas_Redecker,PSDB,0.3515625
Aelton_Freitas,PP,Marcelo_Aro,PP,0.59375
Aelton_Freitas,PP,Marco_Brasil,PP,0.7734375
Aelton_Freitas,PP,Neucimar_Fraga,PP,0.38671875
Aelton_Freitas,PP,Samuel_Moreira,PSDB,0.234375
Aelton_Freitas,PP,Vicentinho_Junior,PP,0.453125
Aelton_Freitas,PP,Vitor_Lippi,PSDB,0.28515625
Aelton_Freitas,PP,Afonso_Hamm,PP,0.48046875
Aelton_Freitas,PP,Aguinaldo_Ribeiro,PP,0.4453125
Aelton_Freitas,PP,Andre_Abdon,PP,0.32421875
Aelton_Freitas,PP,Atila_Lira,PP,0.203125
Aelton_Freitas,PP,Eduardo_Barbosa,PSDB,0.21484375
Aelton_Freitas,PP,Geovania_de_Sa,PSDB,0.3671875
Aelton_Freitas,PP,Jeronimo_Goergen,PP,0.57421875
Aelton_Freitas,PP,Aecio_Neves,PSDB,0.5390625
Aelton_Freitas,PP,Andre_Fufuca,PP,0.6484375
Aelton_Freitas,PP,Beto_Rosado,PP,0.3671875
Aelton_Freitas,PP,Celina_Leao,PP,0.55859375
Aelton_Freitas,PP,Dagoberto_Nogueira,PSDB,0.53515625
Aelton_Freitas,PP,Jose_Nelto,PP,0.69921875
Aelton_Freitas,PP,Paulo_Abi-Ackel,PSDB,0.5390625
Aelton_Freitas,PP,Adolfo_Viana,PSDB,0.5546875
Aelton_Freitas,PP,Bruna_Furlan,PSDB,0.8671875
Aelton_Freitas,PP,Alexandre_Frota,PSDB,0.84375
Aelton_Freitas,PP,Arthur_Lira,PP,0.93359375
Aelton_Freitas,PP,Doutor_Luizinho,PP,0.47265625
Aelton_Freitas,PP,Danilo_Forte,PSDB,0.94921875
Aelton_Freitas,PP,Mariana_Carvalho,PSDB,0.9296875
Aelton_Freitas,PP,Rose_Modesto,PSDB,0.91796875
Aelton_Freitas,PP,Rodrigo_Maia,PSDB,0.95703125
Aelton_Freitas,PP,Rossoni,PSDB,0.84375
Aelton_Freitas,PP,Iracema_Portella,PP,0.91015625
Aelton_Freitas,PP,Ruy_Carneiro,PSDB,0.90625
Aelton_Freitas,PP,Bia_Cavassa,PSDB,0.99609375
Aelton_Freitas,PP,Celio_Silveira,PSDB,0.99609375
Aelton_Freitas,PP,Domingos_Savio,PSDB,0.99609375
Aelton_Freitas,PP,Julio_Lopes,PP,0.99609375
Aelton_Freitas,PP,Otavio_Leite,PSDB,0.99609375
Aelton_Freitas,PP,Professor_Alcides,PP,0.95703125
Aelton_Freitas,PP,Rodrigo_de_Castro,PSDB,0.99609375
Aelton_Freitas,PP,Roman,PP,0.97265625
Aelton_Freitas,PP,Tereza_Nelma,PSDB,0.95703125
Aelton_Freitas,PP,Atila_Lins,PP,0.9765625
AJ_Albuquerque,PP,Adriano_do_Baldy,PP,0.17557251908396942
AJ_Albuquerque,PP,Aelton_Freitas,PP,0.5190839694656488
AJ_Albuquerque,PP,Angela_Amin,PP,0.20101781170483457
AJ_Albuquerque,PP,Beto_Pereira,PSDB,0.3409669211195929
AJ_Albuquerque,PP,Caca_Leao,PP,0.3307888040712468
AJ_Albuquerque,PP,Charlles_Evangelista,PP,0.5547073791348601
AJ_Albuquerque,PP,Christiane_de_Souza_Yared,PP,0.4071246819338422
AJ_Albuquerque,PP,Christino_Aureo,PP,0.18575063613231557
AJ_Albuquerque,PP,Claudio_Cajado,PP,0.23409669211195927
AJ_Albuquerque,PP,Covatti_Filho,PP,0.17557251908396942
AJ_Albuquerque,PP,Cristiano_Vale,PP,0.41730279898218825
AJ_Albuquerque,PP,Da_Vitoria,PP,0.3435114503816794
AJ_Albuquerque,PP,Daniel_Trzeciak,PSDB,0.3638676844783715
AJ_Albuquerque,PP,Dimas_Fabiano,PP,0.17302798982188294
AJ_Albuquerque,PP,Dr._Luiz_Ovando,PP,0.43765903307888043
AJ_Albuquerque,PP,Eduardo_Cury,PSDB,0.3460559796437659
AJ_Albuquerque,PP,Eduardo_da_Fonte,PP,0.23409669211195927
AJ_Albuquerque,PP,Eliza_Virginia,PP,0.8600508905852418
AJ_Albuquerque,PP,Evair_Vieira_de_Melo,PP,0.1984732824427481
AJ_Albuquerque,PP,Fausto_Pinato,PP,0.17811704834605602
AJ_Albuquerque,PP,Fernando_Monteiro,PP,0.18320610687022898
AJ_Albuquerque,PP,Franco_Cartafina,PP,0.3307888040712468
AJ_Albuquerque,PP,Hiran_Goncalves,PP,0.36641221374045807
AJ_Albuquerque,PP,Jaqueline_Cassol,PP,0.2315521628498728
AJ_Albuquerque,PP,Laercio_Oliveira,PP,0.2468193384223919
AJ_Albuquerque,PP,Lazaro_Botelho,PP,0.8447837150127226
AJ_Albuquerque,PP,Luiz_Antonio_Correa,PP,0.3104325699745547
AJ_Albuquerque,PP,Luiz_Carlos,PSDB,0.5597964376590331
AJ_Albuquerque,PP,Margarete_Coelho,PP,0.2824427480916031
AJ_Albuquerque,PP,Mario_Negromonte_Jr.,PP,0.2468193384223919
AJ_Albuquerque,PP,Marx_Beltrao,PP,0.5547073791348601
AJ_Albuquerque,PP,Mauro_Lopes,PP,0.5241730279898219
AJ_Albuquerque,PP,Neri_Geller,PP,0.6284987277353691
AJ_Albuquerque,PP,Nilson_Pinto,PSDB,0.41475826972010177
AJ_Albuquerque,PP,Norma_Ayub,PP,0.5165394402035624
AJ_Albuquerque,PP,Osmar_Serraglio,PP,0.12468193384223913
AJ_Albuquerque,PP,Pedro_Augusto_Palareti,PP,0.623409669211196
AJ_Albuquerque,PP,Pedro_Cunha_Lima,PSDB,0.806615776081425
AJ_Albuquerque,PP,Pedro_Lupion,PP,0.5190839694656488
AJ_Albuquerque,PP,Pedro_Vilela,PSDB,0.3562340966921119
