102 9722
Aelton_Freitas,PP Bia_Cavassa,PSDB 1
Aelton_Freitas,PP Célio_Silveira,PSDB 1
Aelton_Freitas,PP Domingos_Sávio,PSDB 1
Aelton_Freitas,PP Julio_Lopes,PP 1
Aelton_Freitas,PP Otavio_Leite,PSDB 1
Aelton_Freitas,PP Professor_Alcides,PP 11
Aelton_Freitas,PP Rodrigo_de_Castro,PSDB 1
Aelton_Freitas,PP Roman,PP 7
Aelton_Freitas,PP Tereza_Nelma,PSDB 11
Aelton_Freitas,PP Átila_Lins,PP 6
AJ_Albuquerque,PP Adriano_do_Baldy,PP 324
AJ_Albuquerque,PP Aelton_Freitas,PP 189
AJ_Albuquerque,PP Angela_Amin,PP 314
AJ_Albuquerque,PP Beto_Pereira,PSDB 259
AJ_Albuquerque,PP Cacá_Leão,PP 263
AJ_Albuquerque,PP Charlles_Evangelista,PP 175
AJ_Albuquerque,PP Christiane_de_Souza_Yared,PP 233
AJ_Albuquerque,PP Christino_Aureo,PP 320
AJ_Albuquerque,PP Claudio_Cajado,PP 301
AJ_Albuquerque,PP Covatti_Filho,PP 324
AJ_Albuquerque,PP Cristiano_Vale,PP 229
AJ_Albuquerque,PP Da_Vitória,PP 258
AJ_Albuquerque,PP Daniel_Trzeciak,PSDB 250
AJ_Albuquerque,PP Dimas_Fabiano,PP 325
AJ_Albuquerque,PP Dr._Luiz_Ovando,PP 221
AJ_Albuquerque,PP Eduardo_Cury,PSDB 257
AJ_Albuquerque,PP Eduardo_da_Fonte,PP 301
AJ_Albuquerque,PP Eliza_Virgínia,PP 55
AJ_Albuquerque,PP Evair_Vieira_de_Melo,PP 315
AJ_Albuquerque,PP Fausto_Pinato,PP 323
AJ_Albuquerque,PP Fernando_Monteiro,PP 321
AJ_Albuquerque,PP Franco_Cartafina,PP 263
AJ_Albuquerque,PP Hiran_Gonçalves,PP 249
AJ_Albuquerque,PP Jaqueline_Cassol,PP 302
AJ_Albuquerque,PP Laercio_Oliveira,PP 296
AJ_Albuquerque,PP Lázaro_Botelho,PP 61
AJ_Albuquerque,PP Luiz_Antônio_Corrêa,PP 271
AJ_Albuquerque,PP Luiz_Carlos,PSDB 173
AJ_Albuquerque,PP Margarete_Coelho,PP 282
AJ_Albuquerque,PP Mário_Negromonte_Jr.,PP 296
AJ_Albuquerque,PP Marx_Beltrão,PP 175
AJ_Albuquerque,PP Mauro_Lopes,PP 187
AJ_Albuquerque,PP Neri_Geller,PP 146
AJ_Albuquerque,PP Nilson_Pinto,PSDB 230
AJ_Albuquerque,PP Norma_Ayub,PP 190
AJ_Albuquerque,PP Osmar_Serraglio,PP 344
AJ_Albuquerque,PP Pedro_Augusto_Palareti,PP 148
AJ_Albuquerque,PP Pedro_Cunha_Lima,PSDB 76
AJ_Albuquerque,PP Pedro_Lupion,PP 189
AJ_Albuquerque,PP Pedro_Vilela,PSDB 253
AJ_Albuquerque,PP Pedro_Westphalen,PP 335
AJ_Albuquerque,PP Pinheirinho,PP 214
AJ_Albuquerque,PP Ricardo_Barros,PP 289
AJ_Albuquerque,PP Ronaldo_Carletto,PP 348
AJ_Albuquerque,PP Shéridan,PSDB 180
AJ_Albuquerque,PP Tereza_Cristina,PP 211
AJ_Albuquerque,PP Vanderlei_Macris,PSDB 262
AJ_Albuquerque,PP Adolfo_Viana,PSDB 209
AJ_Albuquerque,PP Aécio_Neves,PSDB 194
AJ_Albuquerque,PP Afonso_Hamm,PP 236
AJ_Albuquerque,PP Aguinaldo_Ribeiro,PP 245
AJ_Albuquerque,PP André_Abdon,PP 269
AJ_Albuquerque,PP Átila_Lira,PP 286
AJ_Albuquerque,PP Carlos_Sampaio,PSDB 306
AJ_Albuquerque,PP Dagoberto_Nogueira,PSDB 138
AJ_Albuquerque,PP Doutor_Luizinho,PP 212
AJ_Albuquerque,PP Eduardo_Barbosa,PSDB 307
AJ_Albuquerque,PP Felício_Laterça,PP 229
AJ_Albuquerque,PP Geovania_de_Sá,PSDB 267
AJ_Albuquerque,PP Jerônimo_Goergen,PP 212
AJ_Albuquerque,PP Joice_Hasselmann,PSDB 202
AJ_Albuquerque,PP Leda_Sadala,PP 124
AJ_Albuquerque,PP Lourival_Gomes,PP 179
AJ_Albuquerque,PP Marcelo_Aro,PP 170
AJ_Albuquerque,PP Marco_Brasil,PP 61
AJ_Albuquerque,PP Neucimar_Fraga,PP 169
AJ_Albuquerque,PP Samuel_Moreira,PSDB 296
AJ_Albuquerque,PP Vicentinho_Júnior,PP 190
AJ_Albuquerque,PP Vitor_Lippi,PSDB 266
AJ_Albuquerque,PP Guilherme_Mussi,PP 205
AJ_Albuquerque,PP Lucas_Redecker,PSDB 276
AJ_Albuquerque,PP André_Fufuca,PP 149
AJ_Albuquerque,PP Beto_Rosado,PP 301
AJ_Albuquerque,PP Celina_Leão,PP 174
AJ_Albuquerque,PP José_Nelto,PP 85
AJ_Albuquerque,PP Paulo_Abi-Ackel,PSDB 157
AJ_Albuquerque,PP Alexandre_Frota,PSDB 110
AJ_Albuquerque,PP Capitão_Derrite,PP 79
AJ_Albuquerque,PP Célio_Silveira,PSDB 104
AJ_Albuquerque,PP Danilo_Forte,PSDB 73
AJ_Albuquerque,PP Domingos_Sávio,PSDB 89
AJ_Albuquerque,PP Iracema_Portella,PP 104
AJ_Albuquerque,PP Julio_Lopes,PP 75
AJ_Albuquerque,PP Mariana_Carvalho,PSDB 123
AJ_Albuquerque,PP Miguel_Haddad,PSDB 50
AJ_Albuquerque,PP Professor_Alcides,PP 103
AJ_Albuquerque,PP Ricardo_Izar,PP 56
AJ_Albuquerque,PP Rodrigo_de_Castro,PSDB 98
AJ_Albuquerque,PP Ruy_Carneiro,PSDB 109
AJ_Albuquerque,PP Átila_Lins,PP 93
AJ_Albuquerque,PP Rossoni,PSDB 114
AJ_Albuquerque,PP Bia_Cavassa,PSDB 101
AJ_Albuquerque,PP Mara_Rocha,PSDB 99
AJ_Albuquerque,PP Rose_Modesto,PSDB 82
AJ_Albuquerque,PP Tereza_Nelma,PSDB 68
AJ_Albuquerque,PP Bruna_Furlan,PSDB 96
AJ_Albuquerque,PP Arthur_Lira,PP 21
AJ_Albuquerque,PP Otavio_Leite,PSDB 71
AJ_Albuquerque,PP Roman,PP 36
AJ_Albuquerque,PP Rodrigo_Maia,PSDB 12
AJ_Albuquerque,PP Patrick_Dorneles,PSDB 9
Aécio_Neves,PSDB Alexandre_Frota,PSDB 90
Aécio_Neves,PSDB Dagoberto_Nogueira,PSDB 104
Aécio_Neves,PSDB Joice_Hasselmann,PSDB 158
Aécio_Neves,PSDB Lucas_Redecker,PSDB 222
Aécio_Neves,PSDB Paulo_Abi-Ackel,PSDB 127
Aécio_Neves,PSDB Samuel_Moreira,PSDB 236
Aécio_Neves,PSDB Vitor_Lippi,PSDB 215
Aécio_Neves,PSDB Adolfo_Viana,PSDB 166
Aécio_Neves,PSDB Adriano_do_Baldy,PP 199
Aécio_Neves,PSDB Afonso_Hamm,PP 165
Aécio_Neves,PSDB Aguinaldo_Ribeiro,PP 166
Aécio_Neves,PSDB AJ_Albuquerque,PP 194
Aécio_Neves,PSDB André_Abdon,PP 169
Aécio_Neves,PSDB Angela_Amin,PP 209
Aécio_Neves,PSDB Átila_Lira,PP 184
Aécio_Neves,PSDB Beto_Pereira,PSDB 194
Aécio_Neves,PSDB Carlos_Sampaio,PSDB 238
Aécio_Neves,PSDB Christiane_de_Souza_Yared,PP 156
Aécio_Neves,PSDB Claudio_Cajado,PP 202
Aécio_Neves,PSDB Covatti_Filho,PP 215
Aécio_Neves,PSDB Cristiano_Vale,PP 151
Aécio_Neves,PSDB Da_Vitória,PP 158
Aécio_Neves,PSDB Dimas_Fabiano,PP 200
Aécio_Neves,PSDB Doutor_Luizinho,PP 137
Aécio_Neves,PSDB Dr._Luiz_Ovando,PP 140
Aécio_Neves,PSDB Eduardo_Barbosa,PSDB 248
Aécio_Neves,PSDB Eduardo_Cury,PSDB 203
Aécio_Neves,PSDB Eduardo_da_Fonte,PP 191
Aécio_Neves,PSDB Evair_Vieira_de_Melo,PP 218
Aécio_Neves,PSDB Fausto_Pinato,PP 203
Aécio_Neves,PSDB Felício_Laterça,PP 161
Aécio_Neves,PSDB Fernando_Monteiro,PP 196
Aécio_Neves,PSDB Geovania_de_Sá,PSDB 193
Aécio_Neves,PSDB Hiran_Gonçalves,PP 163
Aécio_Neves,PSDB Jaqueline_Cassol,PP 211
Aécio_Neves,PSDB Jerônimo_Goergen,PP 151
Aécio_Neves,PSDB Laercio_Oliveira,PP 191
Aécio_Neves,PSDB Leda_Sadala,PP 82
Aécio_Neves,PSDB Lourival_Gomes,PP 122
Aécio_Neves,PSDB Luiz_Antônio_Corrêa,PP 175
Aécio_Neves,PSDB Marcelo_Aro,PP 111
Aécio_Neves,PSDB Marco_Brasil,PP 47
Aécio_Neves,PSDB Marx_Beltrão,PP 113
Aécio_Neves,PSDB Mauro_Lopes,PP 118
Aécio_Neves,PSDB Neri_Geller,PP 89
Aécio_Neves,PSDB Neucimar_Fraga,PP 117
Aécio_Neves,PSDB Nilson_Pinto,PSDB 171
Aécio_Neves,PSDB Osmar_Serraglio,PP 219
Aécio_Neves,PSDB Pedro_Lupion,PP 144
Aécio_Neves,PSDB Pedro_Vilela,PSDB 202
Aécio_Neves,PSDB Pedro_Westphalen,PP 209
Aécio_Neves,PSDB Pinheirinho,PP 148
Aécio_Neves,PSDB Ricardo_Barros,PP 175
Aécio_Neves,PSDB Ronaldo_Carletto,PP 212
Aécio_Neves,PSDB Tereza_Cristina,PP 149
Aécio_Neves,PSDB Vanderlei_Macris,PSDB 217
Aécio_Neves,PSDB Vicentinho_Júnior,PP 121
Aécio_Neves,PSDB Christino_Aureo,PP 215
Aécio_Neves,PSDB Eliza_Virgínia,PP 34
Aécio_Neves,PSDB Franco_Cartafina,PP 173
Aécio_Neves,PSDB Guilherme_Mussi,PP 132
Aécio_Neves,PSDB Lázaro_Botelho,PP 42
Aécio_Neves,PSDB Luiz_Carlos,PSDB 114
Aécio_Neves,PSDB Margarete_Coelho,PP 196
Aécio_Neves,PSDB Shéridan,PSDB 132
Aécio_Neves,PSDB Aelton_Freitas,PP 118
Aécio_Neves,PSDB André_Fufuca,PP 106
Aécio_Neves,PSDB Beto_Rosado,PP 187
Aécio_Neves,PSDB Cacá_Leão,PP 166
Aécio_Neves,PSDB Celina_Leão,PP 116
Aécio_Neves,PSDB Charlles_Evangelista,PP 124
Aécio_Neves,PSDB Daniel_Trzeciak,PSDB 195
Aécio_Neves,PSDB José_Nelto,PP 61
Aécio_Neves,PSDB Mário_Negromonte_Jr.,PP 191
Aécio_Neves,PSDB Norma_Ayub,PP 136
Aécio_Neves,PSDB Capitão_Derrite,PP 46
Aécio_Neves,PSDB Célio_Silveira,PSDB 75
Aécio_Neves,PSDB Danilo_Forte,PSDB 53
Aécio_Neves,PSDB Domingos_Sávio,PSDB 64
Aécio_Neves,PSDB Iracema_Portella,PP 60
Aécio_Neves,PSDB Julio_Lopes,PP 48
Aécio_Neves,PSDB Mariana_Carvalho,PSDB 89
Aécio_Neves,PSDB Miguel_Haddad,PSDB 40
Aécio_Neves,PSDB Professor_Alcides,PP 66
Aécio_Neves,PSDB Ricardo_Izar,PP 37
Aécio_Neves,PSDB Rodrigo_de_Castro,PSDB 68
Aécio_Neves,PSDB Ruy_Carneiro,PSDB 82
Aécio_Neves,PSDB Átila_Lins,PP 63
Aécio_Neves,PSDB Rossoni,PSDB 77
Aécio_Neves,PSDB Bia_Cavassa,PSDB 69
Aécio_Neves,PSDB Mara_Rocha,PSDB 65
Aécio_Neves,PSDB Rose_Modesto,PSDB 64
Aécio_Neves,PSDB Tereza_Nelma,PSDB 60
Aécio_Neves,PSDB Arthur_Lira,PP 17
Aécio_Neves,PSDB Pedro_Augusto_Palareti,PP 107
Aécio_Neves,PSDB Pedro_Cunha_Lima,PSDB 58
Aécio_Neves,PSDB Bruna_Furlan,PSDB 66
Aécio_Neves,PSDB Otavio_Leite,PSDB 39
Aécio_Neves,PSDB Rodrigo_Maia,PSDB 4
Aécio_Neves,PSDB Roman,PP 22
Aécio_Neves,PSDB Patrick_Dorneles,PSDB 9
Alexandre_Frota,PSDB Aécio_Neves,PSDB 90
Alexandre_Frota,PSDB Dagoberto_Nogueira,PSDB 103
Alexandre_Frota,PSDB Joice_Hasselmann,PSDB 99
Alexandre_Frota,PSDB Lucas_Redecker,PSDB 114
Alexandre_Frota,PSDB Paulo_Abi-Ackel,PSDB 55
Alexandre_Frota,PSDB Samuel_Moreira,PSDB 123
Alexandre_Frota,PSDB Vitor_Lippi,PSDB 127
