Candidato1,Partido1,Candidato2,Partido2,Votos
AJ_Albuquerque,PP,Dimas_Fabiano,PP,0.8269720101781171
AJ_Albuquerque,PP,Dr._Luiz_Ovando,PP,0.5623409669211196
AJ_Albuquerque,PP,Eduardo_Cury,PSDB,0.6539440203562341
AJ_Albuquerque,PP,Eduardo_da_Fonte,PP,0.7659033078880407
AJ_Albuquerque,PP,Eliza_Virginia,PP,0.13994910941475827
AJ_Albuquerque,PP,Evair_Vieira_de_Melo,PP,0.8015267175572519
AJ_Albuquerque,PP,Fausto_Pinato,PP,0.821882951653944
AJ_Albuquerque,PP,Fernando_Monteiro,PP,0.816793893129771
AJ_Albuquerque,PP,Franco_Cartafina,PP,0.6692111959287532
AJ_Albuquerque,PP,Hiran_Goncalves,PP,0.6335877862595419
AJ_Albuquerque,PP,Jaqueline_Cassol,PP,0.7684478371501272
AJ_Albuquerque,PP,Laercio_Oliveira,PP,0.7531806615776081
AJ_Albuquerque,PP,Lazaro_Botelho,PP,0.15521628498727735
AJ_Albuquerque,PP,Luiz_Antonio_Correa,PP,0.6895674300254453
AJ_Albuquerque,PP,Luiz_Carlos,PSDB,0.4402035623409669
AJ_Albuquerque,PP,Margarete_Coelho,PP,0.7175572519083969
AJ_Albuquerque,PP,Mario_Negromonte_Jr.,PP,0.7531806615776081
AJ_Albuquerque,PP,Marx_Beltrao,PP,0.44529262086513993
AJ_Albuquerque,PP,Mauro_Lopes,PP,0.4758269720101781
AJ_Albuquerque,PP,Neri_Geller,PP,0.37150127226463103
AJ_Albuquerque,PP,Nilson_Pinto,PSDB,0.5852417302798982
AJ_Albuquerque,PP,Norma_Ayub,PP,0.48346055979643765
AJ_Albuquerque,PP,Osmar_Serraglio,PP,0.8753180661577609
AJ_Albuquerque,PP,Pedro_Augusto_Palareti,PP,0.37659033078880405
AJ_Albuquerque,PP,Pedro_Cunha_Lima,PSDB,0.19338422391857507
AJ_Albuquerque,PP,Pedro_Lupion,PP,0.48091603053435117
AJ_Albuquerque,PP,Pedro_Vilela,PSDB,0.6437659033078881
AJ_Albuquerque,PP,Pedro_Westphalen,PP,0.8524173027989822
AJ_Albuquerque,PP,Pinheirinho,PP,0.544529262086514
AJ_Albuquerque,PP,Ricardo_Barros,PP,0.7353689567430025
AJ_Albuquerque,PP,Ronaldo_Carletto,PP,0.8854961832061069
AJ_Albuquerque,PP,Sheridan,PSDB,0.4580152671755725
AJ_Albuquerque,PP,Tereza_Cristina,PP,0.5368956743002544
AJ_Albuquerque,PP,Vanderlei_Macris,PSDB,0.6666666666666666
AJ_Albuquerque,PP,Adolfo_Viana,PSDB,0.5318066157760815
AJ_Albuquerque,PP,Aecio_Neves,PSDB,0.49363867684478374
AJ_Albuquerque,PP,Afonso_Hamm,PP,0.6005089058524173
AJ_Albuquerque,PP,Aguinaldo_Ribeiro,PP,0.6234096692111959
AJ_Albuquerque,PP,Andre_Abdon,PP,0.6844783715012722
AJ_Albuquerque,PP,Atila_Lira,PP,0.727735368956743
AJ_Albuquerque,PP,Carlos_Sampaio,PSDB,0.7786259541984732
AJ_Albuquerque,PP,Dagoberto_Nogueira,PSDB,0.3511450381679389
AJ_Albuquerque,PP,Doutor_Luizinho,PP,0.539440203562341
AJ_Albuquerque,PP,Eduardo_Barbosa,PSDB,0.7811704834605598
AJ_Albuquerque,PP,Felicio_Laterca,PP,0.5826972010178118
AJ_Albuquerque,PP,Geovania_de_Sa,PSDB,0.6793893129770993
AJ_Albuquerque,PP,Jeronimo_Goergen,PP,0.539440203562341
AJ_Albuquerque,PP,Joice_Hasselmann,PSDB,0.5139949109414759
AJ_Albuquerque,PP,Leda_Sadala,PP,0.3155216284987277
AJ_Albuquerque,PP,Lourival_Gomes,PP,0.455470737913486
AJ_Albuquerque,PP,Marcelo_Aro,PP,0.43256997455470736
AJ_Albuquerque,PP,Marco_Brasil,PP,0.15521628498727735
AJ_Albuquerque,PP,Neucimar_Fraga,PP,0.4300254452926209
AJ_Albuquerque,PP,Samuel_Moreira,PSDB,0.7531806615776081
AJ_Albuquerque,PP,Vicentinho_Junior,PP,0.48346055979643765
AJ_Albuquerque,PP,Vitor_Lippi,PSDB,0.6768447837150128
